time,force
0.6,-5.587154540951859
0.6003945308206383,8.283035819341803
0.6007522737090942,19.206773106116284
0.6017522737090942,44.360403851428245
0.6027522737090942,64.53104798259825
0.6037522737090942,81.46386607733726
0.6047522737090942,96.0192411653953
0.6057522737090942,108.70282468655444
0.6067522737090942,119.84529249102565
0.6077522737090942,129.67919203221157
0.6087522737090942,138.37694739594238
0.6097522737090942,146.07166450073288
0.6107522737090942,152.86941290300166
0.6117522737090942,158.8569126159012
0.6127522737090942,164.1065754642443
0.6137522737090942,168.6799406766009
0.6147522737090942,172.63009242902442
0.6157522737090942,176.00340793980737
0.6167522737090942,178.84085143593026
0.6177522737090942,181.17895167490852
0.6187522737090942,183.05055373891474
0.6197522737090942,184.4854064584532
0.6207522737090942,185.51062793497292
0.6217522737090942,186.15107916832304
0.6227522737090943,186.42966738261725
0.6237522737090943,186.41616856534526
0.6247522737090943,186.27053643141872
0.6257522737090943,185.96349436379077
0.6267522737090943,185.44021088466187
0.6277522737090943,184.61581322559914
0.6287522737090943,183.35213398205266
0.6297522737090943,181.41377668238897
0.6307522737090943,178.39976738160573
0.6317522737090943,173.7512606894372
0.6324481438304599,169.39077954628226
0.6331440139518255,164.32146389697618
0.63382383105235,159.02681749223242
0.6345389402600544,153.36634355814246
0.6353861123481365,146.72355221505984
0.6363861123481365,139.07265017419547
0.6373861123481365,131.66112414783782
0.6383268315294219,124.91372765490276
0.6392525741834818,118.48666225019753
0.6401699070180715,112.32476572443653
0.6410806386319662,106.40885505743668
0.6419857038479361,100.72661771759887
0.6428858004496385,95.26788796409154
0.6437815296363286,90.02358420220939
0.6446734286476679,84.98542086431239
0.6455619799028118,80.14578769701151
0.6464476142073114,75.49767261543519
0.6473307119038828,71.03460059917693
0.6482116028669277,66.75058154375661
0.6490905655607078,62.64006458855221
0.649967825225095,58.69789755240257
0.6508435511987287,54.91929051973807
0.6517178533700999,51.29978280226865
0.6525907777354714,47.835212625454936
0.653462301036211,44.52168898012597
0.6543323244418623,41.35556516665691
0.6552006662536363,38.33341359394887
0.6560670536054513,35.452001468085264
0.6569311131572894,32.708267040057365
0.6577923608018656,30.09929611936489
0.6586501904371584,27.62229861781351
0.659503861913379,25.274584916065123
0.6603524883218587,23.053541924236782
0.6611950228904059,20.95660874337536
0.6620302458460446,18.98125194929863
0.6628567517486721,17.124940588838133
0.6636729379529323,15.385121103769345
