6.7340067340067336, 167.112299465241
17.5084175084175, 287.4331550802144
30.303030303030297, 401.0695187165775
39.73063973063972, 521.3903743315509
49.83164983164983, 681.818181818182
61.95286195286195, 755.3475935828878
72.05387205387204, 775.4010695187167
84.17508417508415, 842.2459893048128
94.27609427609426, 802.1390374331552
105.72390572390572, 815.5080213903746
115.82491582491582, 655.0802139037435
127.94612794612792, 501.33689839572185
140.7407407407407, 427.8074866310162
149.49494949494948, 287.4331550802144
160.9427609427609, 207.2192513368982
171.7171717171717, 287.4331550802144
183.8383838383838, 327.5401069518716
193.9393939393939, 401.0695187165775
206.06060606060603, 441.1764705882356
216.16161616161614, 521.3903743315509
227.6094276094276, 541.44385026738
237.71043771043767, 561.4973262032086
249.8316498316498, 675.1336898395723
259.93265993265993, 701.8716577540108
272.05387205387206, 755.3475935828878
282.1548821548821, 681.818181818182
293.60269360269353, 581.5508021390376
303.7037037037037, 521.3903743315509
315.8249158249158, 481.2834224598928
326.59932659932656, 441.1764705882356
338.047138047138, 381.0160427807491
348.14814814814815, 347.59358288770045
359.5959595959596, 287.4331550802144
371.043771043771, 207.2192513368982
381.81818181818176, 187.16577540106982
393.2659932659932, 207.2192513368982
404.0404040404039, 307.4866310160428
415.48821548821536, 521.3903743315509
425.5892255892255, 802.1390374331552
435.69023569023557, 1076.2032085561498
447.8114478114478, 1377.0053475935829
457.91245791245785, 1490.6417112299466
470.03367003367, 1671.1229946524065
479.46127946127933, 1671.1229946524065
491.58249158249157, 1691.1764705882356
501.6835016835016, 1497.3262032085563
513.8047138047137, 1296.7914438502676
525.9259259259258, 1076.2032085561498
536.0269360269359, 802.1390374331552
547.4747474747473, 561.4973262032086
557.5757575757575, 427.8074866310162
569.6969696969695, 287.4331550802144
579.7979797979797, 167.112299465241
591.9191919191918, 66.8449197860964
